samples,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,0.34026477,0.53554964,0.33731562,0.2815328,0.24812444,0.17379324,0.28552508,0.22450715,0.29249752,0.64950144
1,0.3194323,0.42397252,0.47825927,0.43767667,0.31234086,0.296862,0.31920552,0.20663054,0.56461203,0.6102787
1,0.2426058,0.5005082,0.27475172,0.33784515,0.5178652,0.18277375,0.43193743,0.25318688,0.56290036,0.6117346
1,0.27469182,0.49922085,0.24170603,0.5771203,0.36724222,0.22020057,0.42259237,0.28974128,0.45214713,0.3776342
1,0.32854864,0.4162981,0.40524116,0.47154862,0.27507186,0.49988595,0.18297066,0.5096901,0.2236209,0.3385126
1,0.22377184,0.457451,0.55648,0.6539256,0.474887,0.2877561,0.6180636,0.32197544,0.39201337,0.57462496
1,0.14991459,0.43790764,0.37555522,0.8553024,0.45492193,0.34339258,0.41394433,0.33587953,0.39544228,0.35384828
1,0.29966903,0.4642739,0.37312323,0.65873027,0.5101038,0.18127744,0.010163516,0.3215652,0.33449283,0.48942024
1,0.14461473,0.60818607,0.42136666,1,0.34096926,0.40410775,0.5364102,0.4322807,0.32238215,0.5265427
2,0.43687755,0.4060248,0.69174856,0.60088813,0.63998836,0.25609004,0.29938823,0.44786566,0.36577925,0.32299528
2,0.42687082,0.42837238,0.6952114,0.46618122,0.70530856,0.23217788,0.26929116,0.5770662,0.47554374,0.2471316
1,0.27086538,0.17751789,0.785356,0.6403717,0.56906414,0.47628874,0.48317927,0.2709074,0.5649175,0.49006847
1,0.33415392,0.25919718,0.35616678,0.64668787,0.3125678,0.29745793,0.16173291,0.3515463,0.29049927,0.48319128
1,0.34853247,0.33460552,0.31199753,0.72025967,0.42298582,0.49411735,0.3846476,0.4083784,0.4490853,0.571566
1,0.27420217,0.36916178,0.5325357,0.46673244,0.36445588,0.16327786,0.42037454,0.20722806,0.41378886,0.44960463
1,0.24102823,0.30146515,0.27302888,0.62988186,0.49339062,0.36988968,0.43902865,0.40829974,0.39091238,0.32309803
1,0.16749334,0.578868,0.49594527,0.5192254,0.41825956,0.3211682,0.5538973,0.34636486,0.2486712,0.19490182
1,0.18457952,0.48160022,0.39751372,0.6696007,0.49706835,0.28764406,0.13465878,0.17387766,0.43134776,0.6259278
1,0.13663244,0.4563117,0.30399087,0.6771436,0.60286653,0.2889075,0.52013427,0.2948461,0.41310728,0.3664923
1,0.29285568,0.4925849,0.43300277,0.85088354,0.22640397,0.41980183,0.35179853,0.35066104,0.32969922,0.5116596
1,0.23190457,0.66399086,0.8037435,0.5298609,0.41688037,0.27186885,0.29037908,0.5647436,0.49752662,0.5214355
1,0.26433757,0.39063424,0.28807133,0.7828579,0.36117694,0.264727,0.43371558,0.3832909,0.44239116,0.47707188
1,0.1933937,0.38253346,0.25131077,0.6595822,0.6811067,0.21528594,0.4063107,0.70461535,0.2093311,0.46495548
1,0.21273242,0.45494378,0.48766506,0.68987536,0.33428445,0.43291432,0.09887442,0.23102796,0.33879945,0.35620725
1,0.2279149,0.6030835,0.701602,0.5044365,0.29325643,0.37076187,0.22796325,0.3864615,0.32107145,0.40727577
1,0.30684713,0.29052943,0.49840772,0.4571934,0.39459583,0.2666925,0.53824884,0.1625669,0.4856084,0.6402494
1,0.18406111,0.48011062,0.63274443,0.54131985,0.5289093,0.271809,0.33203757,0.2164472,0.4522827,0.45129788
1,0.28146988,0.27151096,0.4766607,0.6459216,0.44124973,0.39560726,0.24438162,0.5725713,0.27711725,0.3584069
1,0.18536064,0.37384588,0.45225292,0.60246813,0.417041,0.41861477,0.2358669,0.17898652,0.3338071,0.66248703
1,0.33145106,0.44191235,0.4262358,0.56561315,0.5619418,0.2587718,0.52953285,0.5212254,0.27174342,0.21366534
1,0.1565204,0.38922995,0.40628824,0.8660772,0.5338788,0.37514848,0.1137715,0.32662222,0.49991274,0.5525788
1,0.22698773,0.38060898,0.37686145,0.7385504,0.37126988,0.37700418,0.26149803,0.42723086,0.34251598,0.6094032
1,0.24749243,0.45709202,0.7316793,0.6320541,0.3353438,0.33688724,0.5676868,0.29927352,0.32416776,0.51909107
1,0.2459445,0.41249505,0.2816659,0.7804812,0.51859415,0.16569789,0.36942697,0.5976496,0.11925241,0.6259751
1,0.27052554,0.4577512,0.32946658,0.43648088,0.4624649,0.21885358,0.2565888,0.27415466,0.46236327,0.4760683
1,0.14349592,0.46214157,0.5268394,0.6213304,0.5220239,0.21726109,0.36980528,0.12035963,0.45421478,0.5396569
1,0.21232311,0.4310116,0.41589868,0.82699645,0.29905167,0.5316643,0.20063783,0.3603219,0.37919372,0.34383902
1,0.15719214,0.39723617,0.44502655,0.7214412,0.46027422,0.3911661,0.41681466,0.3197118,0.34863192,0.14785013
1,0.42165783,0.3068598,0.62490124,0.4498492,0.25812647,0.5358558,0.40012953,0.39749074,0.5036816,0.60851204
1,0.2735796,0.3517077,0.6877425,0.6367093,0.49286187,0.3630611,0.23959532,0.4128657,0.4041106,0.36946017
1,0.18352863,0.39272773,0.44378304,0.6938155,0.3940654,0.41372895,0.1756878,0.057757586,0.316586,0.508724
1,0.37467012,0.24170774,0.62484044,0.5990576,0.35849363,0.25521725,0.3776258,0.5083748,0.5311145,0.50421387
1,0.20547396,0.29516006,0.35586038,0.52519435,0.5682553,0.17423385,0.31322896,0.36169633,0.4997859,0.4691688
1,0.33031663,0.30282938,0.50634336,0.58524346,0.36061737,0.32978377,0.21197668,0.3531686,0.2845456,0.38010022
1,0.35677227,0.15203401,0.7410256,0.71372473,0.40856975,0.49410874,0.48387647,0.5977972,0.4889172,0.4266975
1,0.32587054,0.38806617,0.30164236,0.7113904,0.14497468,0.35134473,0.4535919,0.44101635,0.37413594,0.16648576
1,0.24513608,0.42738172,0.31849015,0.36877054,0.6761524,0.16316068,0.2804863,0.26538357,0.5150211,0.39529735
1,0.38903213,0.25569728,0.45273575,0.69535697,0.4182008,0.34671864,0.27832562,0.394921,0.38017845,0.486853
1,0.20895952,0.49650306,0.2736863,0.6634129,0.5343866,0.23187728,0.45364803,0.39242378,0.35907897,0.3672376
1,0.28922588,0.59204787,0.5761816,0.47805417,0.37502727,0.3361728,0.14655223,0.42568925,0.33395746,0.32771444
1,0.37197727,0.42355308,0.4062542,0.7558905,0.22121355,0.47329715,0.27063358,0.28562093,0.4723277,0.49748227
1,0.33364248,0.86376286,0.30637822,0.6326835,0.38207394,0.38172832,0.43664125,0.55904424,0.3668305,0.19541383
1,0.39218026,0.41729498,0.6507355,0.42792037,0.1957166,0.37931538,0.53554523,0.33716828,0.28011954,0.25222892
1,0.37418854,0.3626544,0.53887695,0.44412798,0.31778833,0.26888183,0.56647104,0.40618882,0.3384047,0.348804
1,0.18610463,0.41794968,0.6829356,0.5190207,0.32625172,0.3607326,0.39597943,0.25031477,0.47298202,0.51996374
2,0.33211568,0.6564905,0.5958111,0.42098057,0.47512403,0.061988443,0.2716857,0.31646857,0.5456075,0.51046026
1,0.30453908,0.3628944,0.43050683,0.57302344,0.58139205,0.33698478,0.42096168,0.4660095,0.19001698,0.29633933
1,0.17938802,0.4436772,0.5090848,0.5244137,0.381194,0.32075673,0.37735957,0.50409126,0.2807416,0.5844887
2,0.45988414,0.23426297,0.69815147,0.5616076,0.611453,0.34317535,0.37008938,0.73878765,0.6257313,0.37735307
1,0.25456145,0.7637539,0.62059385,0.83496606,0.1930786,0.51047766,0.24932244,0.28594315,0.24911058,0.5866822
1,0.15245375,0.37796897,0.2630773,0.57440346,0.613575,0.3511271,0.49082744,0.25164384,0.47232065,0.494626
1,0.34036434,0.689548,0.53658205,0.57071966,0.27483663,0.34937868,0.13059863,0.35207397,0.31684038,0.53245395
1,0.17842725,0.41181564,0.35580683,0.8448149,0.34129974,0.41031078,0.22040138,0.35626197,0.39487708,0.55071706
2,0.45586586,0.1742022,0.536457,0.43645796,0.56480753,0.2077406,0.20839623,0.65868616,0.48659903,0.16776958
1,0.33204636,0.342503,0.8029058,0.58014065,0.18839294,0.5145329,0.5051952,0.34102076,0.39012614,0.3268313
1,0.3092836,0.35445982,0.55029976,0.51839864,0.31010425,0.30855215,0.6522827,0.35368636,0.23813334,0.6180006
1,0.24009767,0.31612197,0.49799716,0.6430648,0.3145613,0.21649386,0.2268452,0.47526422,0.5084304,0.45891544
1,0.18585336,0.38453305,0.52812976,0.702283,0.48022917,0.42829716,0.2647678,0.15402889,0.20263728,0.60091287
1,0.18980804,0.3657065,0.6605293,0.5534748,0.4119453,0.38487297,0.4240325,0.35030326,0.30772585,0.28253514
2,0.30287525,0.37099153,0.20092039,0.53148854,0.6940385,0.37727192,0.061309874,0.66712356,0.6600823,0.26831812
1,0.32251203,0.325571,0.8387704,0.64193344,0.19286469,0.4291637,0.40206915,0.43812287,0.26085377,0.270877
1,0.43615383,0.19735357,0.4849249,0.33764994,0.33722892,0.3933955,0.42966333,0.54219216,0.3584252,0.3913441
1,0.35089278,0.38138902,0.45437402,0.55186456,0.43369454,0.29751965,0.5235795,0.5189592,0.14330599,0.73363227
1,0.19631475,0.5613587,0.38548157,0.8982625,0.41717684,0.33317047,0.35548833,0.39042497,0.39979735,0.18600911
1,0.27368194,0.4175669,0.6039606,0.54239476,0.43301603,0.31983057,0.2715845,0.36710742,0.43498874,0.41164988
1,0.23696369,0.25993824,0.6328548,0.6668376,0.37787664,0.5354908,0.42175096,0.4620644,0.30756426,0.2807083
1,0.43954176,0.43652874,0.8002777,0.6726196,0.28146505,0.5576134,0.4384,0.3188724,0.3296552,0.46411344
1,0.19002804,0.48211005,0.37767816,0.84025353,0.29382625,0.43783712,0.39436394,0.40776676,0.29940206,0.23567028
1,0.4171855,0.28444707,0.86764574,0.7209724,0.27266416,0.5533269,0.55478513,0.48715368,0.44952488,0.4666713
1,0.26263452,0.80731666,0.44885907,0.8629788,0.23162621,0.44266033,0.441241,0.3868404,0.3188504,0.35840064
2,0.42937356,0.21102247,0.6260632,0.61210793,0.63415956,0.22034153,0.32145217,0.79551184,0.62377965,0.35666293
1,0.22879983,0.5903188,0.5562258,0.7602891,0.3754623,0.32123604,0.17530784,0.42394334,0.17279842,0.6045735
1,0.34364462,0.27696222,0.44685,0.5187387,0.6950717,0.1567344,0.32869318,0.40938696,0.45625,0.36642638
1,0.3862902,0.34581685,0.5275544,0.37355024,0.44293904,0.14154562,0.44400096,0.29405093,0.4453679,0.41352445
1,0.1449726,0.43313625,0.2717591,0.5499799,0.60288715,0.2540092,0.4072061,0.2704587,0.41201442,0.38803285
1,0.35062504,0.57486427,1,0.6381702,0.1849961,0.369242,0.50233144,0.6151799,0.575499,0.47655913
1,0.3570773,0.43945813,0.31272793,0.4939133,0.37468964,0.27418685,0.19894078,0.4415878,0.3578343,0.30316448
1,0.24272434,0.5955855,0.45503336,0.9051885,0.350012,0.33019942,0.5612752,0.36877942,0.36666065,0.20991683
1,0.15456033,0.5520704,0.35833576,0.8075081,0.41937613,0.33483264,0.53464556,0.31218067,0.4485867,0.5065819
1,0.32367748,0.37531638,0.7997229,0.56083006,0.29266995,0.4598229,0.5473698,0.34499103,0.37377626,0.53785324
1,0.23316957,0.26441643,0.6305393,0.60040313,0.44284847,0.4813042,0.4664763,0.37929177,0.30168402,0.506547
1,0.28093308,0.23374096,0.39120162,0.64113355,0.30611622,0.37465876,0.2726481,0.35435718,0.40952393,0.6416972
1,0.2177732,0.32504594,0.5047177,0.6482046,0.4665757,0.31074435,0.5314902,0.27292544,0.33529773,0.32397187
1,0.14865458,0.3908568,0.48891443,0.61882496,0.49566287,0.3342373,0.1271185,0.20064864,0.41991708,0.5252524
1,0.29361498,0.23967353,0.6260853,0.41068643,0.52608716,0.27247277,0.2842204,0.5129281,0.41243902,0.18743822
1,0.28430682,0.7690615,0.5127125,0.4983995,0.3554122,0.31820062,0.57439417,0.1775049,0.3680567,0.47208777
1,0.35330543,0.42873874,0.32415858,0.4430205,0.22344469,0.4510422,0.30346075,0.295502,0.4886298,0.32586634
1,0.4630518,0.30346715,0.57892907,0.51683867,0.40514493,0.51396585,0.4334793,0.45477661,0.51814616,0.20666316
1,0.29293722,0.35385025,0.39824083,0.78871083,0.38845,0.48945385,0.37399632,0.4225766,0.54392624,0.4866989
1,0.27221036,0.2748456,0.5253955,0.47872478,0.37761834,0.45040095,0.5629806,0.3601376,0.2510851,0.3882653
1,0.28783244,0.3810248,0.5184523,0.46071655,0.2818374,0.32190078,0.35939232,0.34110394,0.46194965,0.5126466
1,0.27431422,0.33108366,0.45884064,0.5403068,0.35493103,0.23229355,0.45025465,0.31623578,0.4089868,0.4938273
1,0.34999433,0.22870791,0.6714034,0.6397274,0.46249175,0.31887242,0.4438791,0.46139386,0.08599323,0.6039127
2,0.31914663,0.30710408,0.49795508,0.37099737,1,0.19218689,0.17884104,0.6243352,0.6250602,0.4476506
1,0.22608028,0.24464881,0.39413658,0.43690532,0.49198836,0.38816258,0.4087981,0.4471719,0.25111353,0.30564737
1,0.1444971,0.5228737,0.21458967,0.6683138,0.5436563,0.2183802,0.30834413,0.36082768,0.6743163,0.44432813
1,0.15512359,0.5140498,0.32347497,0.73453546,0.37256956,0.3463362,0.4112755,0.3773881,0.29324964,0.22615466
1,0.21818936,0.7912689,0.42666808,0.8266325,0.39555353,0.33929062,0.20634884,0.56036747,0.29110357,0.1701504
1,0.17855027,0.8093571,0.39553058,0.6126407,0.46472776,0.23688473,0.11760229,0.51429224,0.5631703,0.5212805
1,0.24147198,0.3309555,0.35952443,0.6158085,0.35677513,0.20836009,0.21773435,0.36607754,0.49616456,0.57192117
1,0.3448196,0.36355144,0.38618678,0.5214658,0.36040094,0.3718418,0.15140542,0.36858714,0.35900068,0.40129113
1,0.23384473,0.4091414,0.40463772,0.7590591,0.26908857,0.34414783,0.19939749,0.4051836,0.2699985,0.32566822
1,0.3070784,0.3160901,0.28466347,0.76203275,0.23415148,0.34076878,0.31646296,0.528781,0.45146164,0.42056632
1,0.24016587,0.42440408,0.29671225,0.5713314,0.42290163,0.26676095,0.18384022,0.32251465,0.2981158,0.41016513
1,0.25830138,0.5013006,0.31778932,0.68075746,0.48237956,0.20483781,0.21385382,0.4628632,0.526189,0.44611195
1,0.1978088,0.36040202,0.603608,0.54262173,0.49230468,0.23612364,0.2991913,0.39184782,0.26565456,0.31922704
1,0.41926995,0.19823799,0.7489054,0.6830821,0.3589707,0.54281133,0.52680385,0.38910493,0.38595453,0.45785514
1,0.16479373,0.39835727,0.43480068,0.6312609,0.55236435,0.219109,0.36735806,0.25089806,0.2365269,0.2688793
1,0.3137688,0.25510606,0.26915932,0.41969058,0.4992762,0.22581315,0.26903287,0.2957637,0.24827912,0.31255245
1,0.23853235,0.40987748,0.28056163,0.74296534,0.51878977,0.19610809,0.23492254,0.33002,0.430161,0.38625577
1,0.22387202,0.33928126,0.31782934,0.8400476,0.40454185,0.37507766,0.42548546,0.12985733,0.32185265,0.61100787
1,0.28419688,0.4147962,0.52906585,0.7495338,0.35805255,0.32084802,0.21682064,0.52699447,0.25038207,0.74338186
1,0.33511883,0.29292727,0.33967313,0.3975708,0.4639868,0.4236351,0.49752095,0.37075764,0.23117107,0.21648052
3,0.26036555,0.20522043,0.40682054,0.6815698,0.5892775,0.31158963,0.38363233,0.50638425,0.52422744,0.45341152
1,0.1913765,0.3696592,0.4896223,0.64602447,0.45317045,0.28473625,0.48743242,0.23809054,0.34881264,0.5027209
1,0.3000369,0.4254951,0.37592882,0.61665124,0.43961254,0.3743034,0.24405807,0.24484736,0.30394226,0.35345095
1,0.224385,0.052418977,0.5188976,0.6309242,0.6895462,0.4090762,0.30453807,0.4332304,0.3244253,0.6847444
1,0.2797376,0.45790792,0.42460752,0.37134576,0.44856802,0.06683257,0.34042376,0.39227846,0.32489443,0.32885808
1,0.21831447,0.28345805,0.3075599,0.72825885,0.42454657,0.37255502,0.3297717,0.4193639,0.5744375,0.40656275
1,0.30752143,0.46645296,0.2924073,0.6462304,0.34659845,0.49080908,0.41556653,0.39792132,0.36443064,0.18672433
1,0.18870589,0.48764616,0.2764744,0.73034096,0.47570327,0.26432288,0.39473987,0.43368477,0.43185645,0.32547948
1,0.25036383,0.42245334,0.5631143,0.40051734,0.44633877,0.26834717,0.39730766,0.4103489,0.27458405,0.3056808
1,0.15110439,0.8034032,0.5435262,0.5930806,0.42162275,0.33892018,0.4328762,0.3352871,0.21475482,0.23568055
1,0.28506845,0.41985014,0.5221094,0.7544236,0.23046088,0.4550457,0.3419699,0.24049772,0.29555368,0.65339684
1,0.36787745,0.21476239,0.78651845,0.74696505,0.21650812,0.54009914,0.4674014,0.44226056,0.3497192,0.52807194
1,0.33044225,0.351876,0.7035217,0.65486884,0.38450706,0.4303412,0.46961614,0.22182968,0.42723286,0.5791148
1,0.1429286,0.49944872,0.28325945,0.59516263,0.5941411,0.235852,0.3080813,0.3022975,0.56069356,0.4140026
1,0.19929668,0.44750512,0.45519352,0.55831057,0.61430264,0.15811607,0.33473617,0.28917432,0.3997665,0.4851351
1,0.2018835,0.41402563,0.5200583,0.501561,0.58477914,0.1796834,0.38839528,0.25136107,0.3065229,0.48766494
1,0.30974936,0.36974367,0.45875645,0.6117179,0.36364233,0.32816878,0.1294949,0.4110382,0.343051,0.5343997
1,0.51057506,0.33789545,0.40556487,0.5251491,0.19340864,0.4202388,0.20230606,0.39634717,0.27906382,0.38906214
1,0.143284,0.584123,0.31698915,0.7057679,0.45695662,0.3709501,0.44530115,0.29653805,0.3689886,0.333608
1,0.40710762,0.24591447,0.66125786,0.5714844,0.24718775,0.5878564,0.5044987,0.45438856,0.48524538,0.41573772
1,0.23655505,0.57680917,0.7139443,0.5895353,0.47306192,0.38177618,0.39852145,0.23695609,0.20067978,0.43814945
1,0.25640708,0.26730412,0.6537008,0.5394708,0.43828928,0.393174,0.43489137,0.52219105,0.4884644,0.47556487
1,0.27207395,0.47387803,0.61659837,0.5928168,0.30627817,0.40923968,0.4634655,0.15442374,0.47182518,0.6179661
1,0.16197637,0.6015971,0.65224,0.66801804,0.46311125,0.38187015,0.6134832,0.16118197,0.34820086,0.42362207
1,0.4435612,0.38360175,0.9270716,0.6268413,0.21226561,0.5124357,0.5362574,0.28612843,0.4663522,0.29860592
1,0.28952533,0.46697372,0.32462603,0.87396985,0.34273192,0.2359955,0.32585108,0.3618592,0.3723673,0.4553669
2,0.3193354,0.53915995,0.39268655,0.6801606,0.71445733,0.24399537,0.34804037,0.56058836,0.39517304,0.12317526
1,0.2691777,0.3138272,0.2882207,0.5500474,0.4919431,0.32840854,0.20477271,0.4303763,0.2940429,0.40001494
2,0.36253718,0.36032665,0.52005255,0.4726262,0.53846943,0.08193731,0.32362804,0.410488,0.714219,0.48695952
2,0.31810093,0.36287224,0.44053033,0.42552447,0.5794767,0.09564465,0.31733578,0.335748,0.45870006,0.32881433
1,0.25280046,0.25732732,0.41514337,0.8511666,0.35870522,0.36938086,0.18093053,0.5851526,0.39352733,0.6926012
1,0.13332108,0.34628338,0.47363088,0.72056884,0.35679975,0.40341717,0.5764233,0.37345353,0.30864543,0.30408785
1,0.34418336,0.4458718,0.49709737,0.70315737,0.52931625,0.32948893,0.6473868,0.32679927,0.44435325,0.40955716
1,0.17362204,0.697313,0.5423507,0.4355614,0.46104354,0.27550772,0.31312934,0.26188618,0.44818372,0.5109894
1,0.29490227,0.20262384,0.61440784,0.47707465,0.38827288,0.36818966,0.4924006,0.356201,0.47584823,0.3450359
1,0.46594334,0.56604046,0.8668056,0.5541375,0.6327726,0.45114392,0.32691246,0.74390435,0.51244175,0.27265984
1,0.23230293,0.35570943,0.25068885,0.7557045,0.42576683,0.2505074,0.298872,0.44071144,0.5702166,0.34584123
1,0.2601242,0.14056408,0.2175026,0.7136994,0.71199286,0.27351364,0.4191001,0.35744965,0.36223957,0.39969754
1,0.4233233,0.42466933,0.38023403,0.8585243,0.29767042,0.3341709,0.27997676,0.5610277,0.6458703,0.43157625
1,0.29801935,0.60147655,0.40602985,0.7820027,0.30903342,0.33984238,0.58850455,0.42799082,0.35240307,0.22315034
1,0.26652026,0.53002596,0.47321174,0.4501417,0.39472067,0.39153615,0.14640251,0.36694226,0.18778941,0.28906816
1,0.23865792,0.41036093,0.7262128,0.5112287,0.37256908,0.47830564,0.43648827,0.4632973,0.34336674,0.40916622
1,0.3124741,0.36599302,0.4635981,0.61066335,0.49682382,0.37676975,0.115174025,0.5862943,0.30399588,0.64761794
1,0.32457465,0.3256385,0.32488567,0.5325097,0.19964337,0.43227047,0.282549,0.37767527,0.33390406,0.3112316
1,0.26578313,0.47877464,0.1361607,0.7278683,0.9176897,0.21036677,0.122220784,0.53877765,0.5950124,0.32096636
1,0.2927143,0.4737167,0.27703807,0.70904154,0.31124878,0.3717837,0.4546712,0.46413016,0.29850388,0.16637105
1,0.3845109,0.30369183,0.43692824,0.7975352,0.23778436,0.45590767,0.28190142,0.34110916,0.2977861,0.455297
1,0.20796818,0.3161137,0.60184133,0.6571981,0.450057,0.27926975,0.45080483,0.2861207,0.3509492,0.36803213
1,0.32609624,0.6914166,0.59724283,0.40918943,0.29011947,0.34339535,0.19078802,0.33671546,0.36673415,0.49658906
1,0.22375666,0.38364905,0.3888496,0.5187059,0.32135046,0.361284,0.20024168,0.30929554,0.36797985,0.31936324
1,0.24632426,0.17468199,0.20484772,0.5078466,0.81910145,0.27460623,0.06472528,0.43545577,0.32630783,0.37817585
1,0.37452015,0.12517041,0.6911162,0.6605269,0.52632195,0.4458831,0.5294931,0.5611317,0.36840492,0.55772287
1,0.13787845,0.44635296,0.4056698,0.56222355,0.5130551,0.33342043,0.47277993,0.15360898,0.46035367,0.47498783
1,0.2298107,0.29803646,0.730889,0.66358495,0.4475365,0.3647325,0.4557611,0.23667632,0.31523228,0.5529414
1,0.29527956,0.6283976,0.34233916,0.7123283,0.4314997,0.42006606,0.49773452,0.447937,0.38430923,0.18588579
1,0.33384153,0.37571263,0.57138366,0.49390712,0.47068012,0.37457114,0.45318964,0.47460103,0.3309069,0.34251988
1,0.17284739,0.34066013,0.748544,0.6090991,0.45923766,0.3441706,0.34401518,0.35901585,0.31861433,0.37239286
1,0.22840814,0.4458836,0.29147983,0.80863816,0.58156765,0.12998216,0.3076393,0.6335992,0.12201697,0.6526838
1,0.3507973,0.36258054,0.55964434,0.5957469,0.5223584,0.5512314,0.42223,0.45887253,0.40482295,0.25860396
1,0.21354142,0.4136968,0.65305555,0.6267158,0.41712198,0.29836702,0.537435,0.15948789,0.32470107,0.47138202
1,0.23894636,0.52253515,0.3808253,0.56075835,0.525586,0.18062602,0.13721776,0.54749024,0.27836663,0.7527245
1,0.37678653,0.20200136,0.61298144,0.46075317,0.33078182,0.34097427,0.47251794,0.50363326,0.612934,0.47942916
1,0.3017926,0.28120464,0.4668276,0.5594765,0.326856,0.37892792,0.5629807,0.5495681,0.0806545,0.50204384
1,0.31720442,0.37942144,0.4217431,0.30544502,0.46618545,0.39651778,0.3617196,0.29320443,0.24306245,0.28433263
1,0.15620005,0.46714684,0.3481013,0.92690635,0.3582266,0.37533396,0.471903,0.31363547,0.32244062,0.5509864
1,0.1281217,0.81380725,0.50260836,0.6294375,0.67489386,0.16616341,0.3813754,0.4474033,0.4757783,0.47188625
1,0.24285704,0.3173301,0.6561078,0.7035807,0.3099834,0.41659948,0.42910498,0.3300331,0.36367393,0.70554435
1,0.2592101,0.28494477,0.43785536,0.4623988,0.48693943,0.23386927,0.39103132,0.47441095,0.3224861,0.61036074
1,0.19565877,0.36979055,0.4703517,0.55096596,0.42056632,0.30624354,0.2630186,0.11024076,0.28817642,0.46890813
1,0.27712053,0.43285915,0.54038644,0.5396482,0.37615135,0.27543047,0.5380847,0.27124855,0.2803597,0.3847022
1,0.28189707,0.42643684,0.6018952,0.46746865,0.5839858,0.26578376,0.36407864,0.48508525,0.33246642,0.60393846
1,0.24098608,0.37281868,0.37437823,0.95577943,0.23424737,0.47843987,0.43683383,0.4818023,0.41941136,0.29171112
1,0.26538238,0.75415576,0.44662258,0.85034513,0.4513904,0.33016104,0.30058914,0.54318917,0.54721993,0.41174695
1,0.22858934,0.29843783,0.33598194,0.77450794,0.6928329,0.22504485,0.41039371,0.43809193,0.2844716,0.34438154
1,0.24412382,0.32411277,0.68795526,0.49462977,0.4836986,0.22315527,0.22000098,0.5893219,0.56635326,0.1875689
0,0.23598728,0.23548353,0.44699466,0.47785848,0.649266,0.37365028,0.4360765,0.41810387,0.7286622,0.41921026
3,0.35280707,0.3743403,0.34166208,0.5792794,0.4472842,0.4175136,0.22925493,0.5474919,0.33730015,0.24057756
1,0.29030824,0.32611793,0.664026,0.58172065,0.3362017,0.3086046,0.507221,0.3205219,0.38762805,0.56117594
1,0.20988005,0.47381765,0.26755312,0.6519946,0.48062333,0.28365812,0.32637727,0.36564502,0.5035785,0.3523774
1,0.19685528,0.47291648,0.61169827,0.52668947,0.54455686,0.26685017,0.36480263,0.22044958,0.36473247,0.5214485
1,0.16422096,0.49027887,0.5926752,0.49610537,0.3639791,0.47418994,0.5890773,0.12891501,0.28052634,0.3128633
1,0.28831184,0.41126484,0.6100566,0.55159056,0.35631675,0.43209738,0.52607346,0.37718117,0.31650126,0.41356844
1,0.30867383,0.3707586,0.26693827,0.7182605,0.4551823,0.3000619,0.46516386,0.49329773,0.4627697,0.3043803
1,0.3309278,0.16773695,0.7233343,0.526811,0.38074172,0.5234514,0.38748738,0.51355356,0.3745311,0.2723589
1,0.2582563,0.41698217,0.5051042,0.5754126,0.35186815,0.41319185,0.34982556,0.42220974,0.28045678,0.48178184
1,0.2214895,0.5167374,0.8053146,0.5682467,0.29039,0.48748195,0.56176543,0.24271522,0.30243176,0.45259112
1,0.18216059,0.094255745,0.50167626,0.6203986,0.6206782,0.37272647,0.48329413,0.47820416,0.34000573,0.80590487
1,0.3076142,0.29503304,0.5953128,0.51769924,0.3728608,0.31512907,0.42081,0.26194364,0.36888617,0.4133638
1,0.20469242,0.47216386,0.43079945,0.8478367,0.2774449,0.34028783,0.27674866,0.27528954,0.22059867,0.43968216
1,0.22121373,0.4827981,0.6797705,0.6048884,0.5120983,0.28500727,0.541119,0.38452762,0.40552527,0.3160262
1,0.1714696,0.521658,0.3490144,0.85862267,0.39667904,0.34882814,0.36360973,0.29100767,0.3169523,0.24119613
1,0.16516522,0.44063365,0.37508327,0.9019353,0.4470276,0.49309823,0.5319703,0.33959997,0.42664012,0.47864348
1,0.3227729,0.4589336,0.3738874,0.54825515,0.6741462,0.049881697,0.37593246,0.4492711,0.509422,0.39774346
1,0.20763823,0.39232498,0.39694434,0.5453961,0.50189215,0.15466072,0.15907252,0.2878119,0.35738072,0.51506644
1,0.30358553,0.27667525,0.36482042,0.5153372,0.55402946,0.26566482,0.3024119,0.5107316,0.19826353,0.2518592
3,0.38099205,0.58108205,0.5321798,0.5929597,0.6522816,0.3427542,0.5201076,0.45026976,0.59345025,0.50146025
1,0.439921,0.45750374,0.9948956,0.72314703,0.20413609,0.6516669,0.5832643,0.48524287,0.58654547,0.40878898
1,0.21688727,0.28480512,0.48138368,0.66555345,0.3495508,0.3126312,0.16007408,0.2846091,0.34566805,0.6836348
1,0.10975602,0.78009653,0.57479584,0.5751473,0.426396,0.43074307,0.049102396,0.35323277,0.25242716,0.48708457
1,0.32338184,0.31137884,0.59679663,0.56311095,0.3233234,0.4219148,0.44936532,0.3072684,0.3325311,0.48456204
1,0.15185311,0.42858317,0.45482,0.85406756,0.43491808,0.3579868,0.5864435,0.1700891,0.37599987,0.4557989
1,0.2905682,0.28144488,0.84813833,0.6402083,0.36545384,0.6674559,0.40062746,0.46180907,0.40470263,0.32418197
1,0.2901094,0.3252955,0.42867583,0.80574656,0.20635444,0.31585363,0.22740135,0.35228625,0.31651074,0.54171515
